LACodeId,LACodeDetail
1861,E01019984
1862,E01025563
1863,S01012898
1864,E01008191
1865,E01028233
1866,E01015641
1867,E01007033
1868,W01001907
1869,E01017000
1870,E01013596
1871,W01001155
1872,S01008879
1873,E01023841
1874,S01012140
1875,E01018103
1876,S01011871
1877,E01022955
1878,E01016207
1879,E01016708
1880,E01007897
1881,E01012300
1882,E01031325
1883,E01018675
1884,E01020909
1885,E01004969
1886,E01018909
1887,E01029374
1888,E01009047
1889,95NN04W1
1890,E01013563
1891,E01009875
1892,S01009178
1893,E01027729
1894,E01025146
1895,E01010770
1896,E01026326
1897,E01013810
1898,E01032658
1899,E01032584
1900,E01003052
1901,E01001401
1902,S01011214
1903,E01006713
1904,E01016767
1905,S01012696
1906,E01027127
1907,W01001654
1908,E01022907
1909,W01000958
1910,E01014224
1911,E01010393
1912,E01009502
1913,E01020893
1914,S01008657
1915,E01021794
1916,S01010801
1917,W01000493
1918,E01025737
1919,W01000030
1920,E01008322
1921,E01019506
1922,E01026985
1923,E01022735
1924,W01000614
1925,E01022707
1926,E01004642
1927,E01001258
1928,95LL05S1
1929,W01000212
1930,W01000062
1931,E01027203
1932,E01017265
1933,E01032221
1934,95VV04W1
1935,E01010008
1936,E01011284
1937,E01002300
1938,E01007776
1939,E01021303
1940,E01029725
1941,E01011903
1942,E01029957
1943,S01007164
1944,S01008419
1945,S01013121
1946,S01009777
1947,S01012854
1948,S01009393
1949,S01009307
1950,E01027505
1951,E01023510
1952,E01023168
1953,S01012378
1954,E01027887
1955,E01010168
1956,95SS11S2
1957,E01014890
1958,S01010491
1959,S01010180
1960,E01017786
1961,W01000381
1962,E01016245
1963,E01002675
1964,E01027806
1965,S01006532
1966,E01004422
1967,S01008172
1968,S01010341
1969,S01010161
1970,E01014082
1971,S01011824
1972,E01006744
1973,E01025106
1974,E01011294
1975,E01005325
1976,E01011913
1977,E01010481
1978,S01006684
1979,S01006963
1980,E01020592
1981,S01010977
1982,S01008895
1983,E01022284
1984,W01001352
1985,E01000060
1986,E01018741
1987,S01007667
1988,E01019945
1989,S01008376
1990,E01026090
1991,E01000276
1992,E01025382
1993,S01007349
1994,E01022802
1995,E01001330
1996,E01004463
1997,E01004443
1998,S01010388
1999,S01012877
2000,S01009420
2001,E01017485
2002,E01013851
2003,S01012008
2004,E01029828
2005,E01015011
2006,E01026380
2007,W01000270
2008,E01021845
2009,E01023492
2010,E01013462
2011,S01007594
2012,E01020047
2013,S01013070
2014,S01012739
2015,E01006558
2016,E01018186
2017,W01000476
2018,S01007187
2019,95NN14S2
2020,E01022021
2021,E01013268
2022,E01013137
2023,E01009784
2024,E01017728
2025,E01016134
2026,E01028161
2027,S01012126
2028,S01010848
2029,E01007934
2030,E01028001
2031,E01028870
2032,E01033300
2033,E01012437
2034,E01009035
2035,E01033697
2036,E01015276
2037,E01015371
2038,E01005016
2039,95II15S1
2040,E01018481
2041,E01021844
2042,E01021735
2043,E01030994
2044,E01017651
2045,E01010893
2046,E01019179
2047,E01028198
2048,E01018090
2049,E01020769
2050,E01032328
2051,E01010011
2052,E01000376
2053,E01012752
2054,E01022429
2055,E01018905
2056,E01009579
2057,S01009989
2058,E01000010
2059,E01018166
2060,E01022919
2061,E01003932
2062,S01012760
2063,S01012875
2064,E01031504
2065,E01002138
2066,E01012907
2067,S01010590
2068,S01009339
2069,E01025099
2070,E01025758
2071,E01013878
2072,E01008920
2073,W01001012
2074,E01031029
2075,S01007744
2076,S01010361
2077,E01017572
2078,E01005324
2079,E01014152
2080,E01024487
2081,E01006092
2082,E01010350
2083,S01006690
2084,E01007155
2085,E01029413
2086,E01006513
2087,W01000170
2088,E01027957
2089,S01012228
2090,E01029713
2091,E01001249
2092,E01014600
2093,E01001094
2094,E01009744
2095,S01011788
2096,E01000012
2097,E01008850
2098,E01017211
2099,E01015849
2100,E01032121
2101,E01004796
2102,E01000367
2103,E01013190
2104,E01016181
2105,S01009274
2106,S01009640
2107,E01002349
2108,E01007930
2109,E01019809
2110,E01003256
2111,E01029100
2112,E01004901
2113,95GG01S1
2114,S01010766
2115,E01006774
2116,E01022746
2117,E01016011
2118,E01018618
2119,E01031984
2120,E01015234
2121,E01006269
2122,S01007059
2123,E01014873
2124,E01032807
2125,E01020289
2126,S01009843
2127,S01008069
2128,S01011504
2129,E01002743
2130,E01020996
2131,E01015216
2132,E01029365
2133,E01029394
2134,E01010446
2135,E01010796
2136,E01020504
2137,E01024077
2138,E01030304
2139,E01007037
2140,S01012643
2141,E01026307
2142,E01028064
2143,E01010268
2144,E01010141
2145,E01025315
2146,E01021406
2147,E01010920
2148,E01008263
2149,E01012136
2150,E01017813
2151,E01024885
2152,E01004953
2153,S01008449
2154,S01013327
2155,E01022163
2156,S01012552
2157,E01006107
2158,E01016803
2159,E01028284
2160,E01020771
2161,E01029552
2162,95YY21W1
2163,E01031247
2164,E01012348
2165,S01009161
2166,S01007463
2167,E01033541
2168,S01007883
2169,E01031396
2170,E01008038
2171,E01011743
2172,E01014601
2173,E01003393
2174,E01032739
2175,E01016726
2176,E01026988
2177,W01001607
2178,E01022936
2179,E01023474
2180,E01019734
2181,E01010245
2182,E01015434
2183,E01014510
2184,E01003517
2185,W01001157
2186,E01031211
2187,E01030452
2188,E01017797
2189,E01012802
2190,E01026371
2191,E01015736
2192,E01002023
2193,E01027546
2194,E01028185
2195,E01025423
2196,E01022999
2197,E01014995
2198,E01015316
2199,E01014726
2200,W01001853
2201,E01025795
2202,E01031486
2203,E01022948
2204,E01032585
2205,E01016546
2206,S01006823
2207,E01019263
2208,E01031425
2209,S01008806
2210,E01029955
2211,E01028226
2212,E01000228
2213,E01005354
2214,W01000812
2215,E01032044
2216,E01023935
2217,W01001152
2218,E01021435
2219,E01021830
2220,S01007560
2221,S01012942
2222,E01033021
2223,E01016030
2224,E01017456
2225,S01010827
2226,E01016676
2227,E01022487
2228,W01000777
2229,E01032177
2230,S01007743
2231,E01007286
2232,E01009640
2233,E01002484
2234,S01011305
2235,E01005724
2236,W01000659
2237,E01023487
2238,E01015859
2239,E01010332
2240,E01009189
2241,E01025074
2242,E01000672
2243,95XX20S2
2244,95VV12S2
2245,S01007680
2246,E01016793
2247,E01002067
2248,E01022964
2249,E01032146
2250,E01019300
2251,E01018597
2252,E01004394
2253,E01016819
2254,E01023176
2255,E01001905
2256,E01009314
2257,E01014512
2258,E01004408
2259,S01009892
2260,S01009964
2261,W01000108
2262,E01017623
2263,E01008547
2264,E01008456
2265,E01028646
2266,E01033094
2267,E01030535
2268,E01001625
2269,E01015829
2270,E01032247
2271,95VV30S2
2272,95LL13S1
2273,W01001019
2274,E01001130
2275,S01007735
2276,S01007575
2277,E01009849
2278,E01003558
2279,S01008562
2280,E01019145
2281,E01027475
2282,E01000965
2283,E01010982
2284,E01018793
2285,E01004610
2286,S01012344
2287,E01012061
2288,E01023673
2289,E01010689
2290,E01022983
2291,E01024193
2292,E01004249
2293,S01010397
2294,S01012441
2295,E01003834
2296,E01006883
2297,E01000959
2298,E01003223
2299,E01031842
2300,E01015897
2301,E01015392
2302,95PP09W1
2303,E01027562
2304,E01024250
2305,E01019417
2306,E01021760
2307,E01007464
2308,E01009831
2309,E01001447
2310,E01020232
2311,E01022306
2312,E01022286
2313,E01030607
2314,E01032876
2315,E01033091
2316,E01005442
2317,E01028571
2318,E01016668
2319,E01003988
2320,E01004005
2321,E01012034
2322,E01027892
2323,E01027850
2324,S01007075
2325,E01014455
2326,E01016883
2327,E01021757
2328,S01010248
2329,E01026053
2330,W01001541
2331,E01031878
2332,E01021134
2333,E01012027
2334,E01010019
2335,E01020364
2336,95NN19S1
2337,E01018007
2338,E01018280
2339,E01017950
2340,E01012701
2341,S01009017
2342,E01026171
2343,E01011469
2344,E01012141
2345,E01006358
2346,E01009339
2347,E01032103
2348,E01020360
2349,E01018375
2350,E01012355
2351,E01022108
2352,E01003680
2353,E01007107
2354,E01025683
2355,E01005243
2356,E01005545
2357,E01018129
2358,E01022963
2359,E01030515
2360,E01029105
2361,E01001204
2362,95VV21S2
2363,E01023453
2364,S01008638
2365,S01009259
2366,E01020007
2367,E01006590
2368,E01006788
2369,E01008479
2370,E01004700
2371,95XX11S2
2372,W01001871
2373,E01018715
2374,E01020698
2375,E01011177
2376,E01013693
2377,E01005739
2378,E01015134
2379,E01003213
2380,S01012276
2381,W01001240
2382,E01009694
2383,S01010996
2384,E01020327
2385,E01000134
2386,S01009269
2387,E01028808
2388,E01001694
2389,E01001597
2390,E01020793
2391,S01012412
2392,E01009856
2393,S01006808
2394,E01001785
2395,S01008758
2396,S01010286
2397,E01025809
2398,E01011512
2399,E01008397
2400,E01017162
2401,E01009643
2402,E01001422
2403,E01002149
2404,E01016097
2405,S01010540
2406,W01000724
2407,S01012296
2408,95LL12S2
2409,S01012425
2410,W01000103
2411,E01000502
2412,E01005464
2413,S01008805
2414,S01009996
2415,E01014045
2416,E01019290
2417,E01016042
2418,E01013892
2419,W01000545
2420,E01020261
2421,E01013443
2422,E01013535
2423,S01009080
2424,E01031502
2425,S01009394
2426,E01019174
2427,E01016734
2428,E01008628
2429,E01005430
2430,E01005889
2431,E01009801
2432,E01033352
2433,E01013271
2434,E01020498
2435,E01003539
2436,E01000474
2437,E01006656
2438,E01005714
2439,E01028285
2440,S01012152
2441,E01014248
2442,E01003114
2443,E01002448
2444,E01029802
2445,S01007689
2446,E01004575
2447,E01002890
2448,E01028835
2449,E01027586
2450,E01009788
2451,E01020308
2452,S01013157
2453,E01027722
2454,W01001901
2455,E01027465
2456,E01027982
2457,E01023009
2458,E01009472
2459,E01020547
2460,E01006646
2461,E01026695
2462,E01005954
2463,E01018640
2464,E01009021
2465,E01001009
2466,E01031092
2467,E01016137
2468,E01026556
2469,E01014303
2470,E01004883
2471,W01001060
2472,E01020558
2473,E01017031
2474,W01000829
2475,E01001312
2476,E01009088
2477,E01031281
2478,E01031428
2479,S01009756
2480,S01009751
2481,E01030805
2482,S01011834
2483,E01017525
2484,E01027224
2485,E01026561
2486,W01000596
2487,E01023240
2488,E01019854
2489,S01009493
2490,E01008064
2491,E01029327
2492,S01006826
2493,S01010028
2494,S01008087
2495,S01013123
2496,S01010617
2497,S01009376
2498,W01000168
2499,E01026786
2500,E01006033
2501,E01030721
2502,E01030742
2503,E01029353
2504,95WW01S1
2505,E01022050
2506,W01001217
2507,E01013604
2508,W01000131
2509,E01028333
2510,E01016329
2511,E01008161
2512,E01007689
2513,E01003961
2514,E01016460
2515,E01029798
2516,E01015342
2517,S01009085
2518,S01010321
2519,E01012961
2520,E01012964
2521,S01012775
2522,E01026962
2523,E01002352
2524,E01032033
2525,S01006810
2526,E01013197
2527,E01000539
2528,S01011838
2529,E01011458
2530,E01006113
2531,W01000753
2532,E01023887
2533,E01006216
2534,E01013589
2535,E01012807
2536,E01008546
2537,E01003981
2538,E01021097
2539,E01006082
2540,E01000671
2541,95LL25S2
2542,E01006793
2543,E01011329
2544,E01003324
2545,S01008525
2546,E01001540
2547,S01010792
2548,E01006490
2549,E01027447
2550,E01033178
2551,W01000802
2552,E01006051
2553,E01003362
2554,E01010467
2555,E01010520
2556,E01028827
2557,95NN12W1
2558,E01032740
2559,W01001243
2560,S01013310
2561,S01008341
2562,S01010553
2563,E01030263
2564,E01028545
2565,E01030623
2566,E01017181
2567,E01015872
2568,E01003901
2569,95NN08S2
2570,E01020806
2571,E01023423
2572,E01016714
2573,E01028182
2574,E01026897
2575,E01000846
2576,E01025237
2577,E01019792
2578,E01019540
2579,E01011053
2580,E01023697
2581,E01033561
2582,E01031338
2583,S01007839
2584,E01020596
2585,E01004444
2586,E01020131
2587,S01013147
2588,S01010655
2589,E01006685
2590,E01032606
2591,W01001629
2592,E01008779
2593,E01021327
2594,E01006298
2595,E01004291
2596,E01003598
2597,S01012863
2598,E01030892
2599,E01017708
2600,E01011617
2601,E01005068
2602,E01014310
2603,95GG11S1
2604,E01019135
2605,W01000893
2606,E01001149
2607,E01009522
2608,S01010151
2609,S01008068
2610,E01022428
2611,E01029983
2612,E01001431
2613,E01008254
2614,E01031581
2615,E01021484
2616,E01009695
2617,S01013345
2618,E01020077
2619,E01006614
2620,E01005730
2621,S01011506
2622,S01012208
2623,E01006285
2624,E01009380
2625,E01002483
2626,E01025162
2627,E01005586
2628,S01006741
2629,S01009092
2630,E01012691
2631,E01006987
2632,S01011649
2633,S01012598
2634,E01028377
2635,S01007370
2636,E01005773
2637,E01029787
2638,E01029578
2639,E01003424
2640,E01012005
2641,E01006394
2642,E01033251
2643,E01020668
2644,S01008256
2645,E01020044
2646,S01010410
2647,E01030891
2648,S01009497
2649,E01019369
2650,E01005547
2651,S01011480
2652,S01012640
2653,E01027257
2654,E01026497
2655,E01019071
2656,E01019052
2657,E01019565
2658,E01023468
2659,E01027625
2660,E01030751
2661,E01009724
2662,S01010990
2663,E01006463
2664,S01011403
2665,E01008681
2666,E01013813
2667,E01015541
2668,E01014276
2669,E01003126
2670,E01003830
2671,E01010249
2672,E01029829
2673,95CC04W1
2674,S01007837
2675,S01010739
2676,S01010685
2677,E01005154
2678,S01011503
2679,W01000696
2680,E01002118
2681,E01025103
2682,E01026052
2683,E01000148
2684,E01033261
2685,S01012396
2686,S01007168
2687,E01032898
2688,E01022187
2689,E01024331
2690,E01005492
2691,E01026685
2692,E01022695
2693,E01031995
2694,E01014115
2695,95YY19W1
2696,E01010105
2697,E01004964
2698,E01004420
2699,E01029999
2700,S01012751
2701,E01008277
2702,E01027492
2703,E01007833
2704,E01015840
2705,E01029430
2706,E01011993
2707,E01020914
2708,E01014496
2709,E01014595
2710,E01021380
2711,S01007818
2712,E01022434
2713,E01002242
2714,E01006783
2715,E01019148
2716,W01000344
2717,E01006202
2718,E01005566
2719,E01018130
2720,E01031733
2721,E01019631
2722,S01007050
2723,E01010158
2724,E01000825
2725,E01004086
2726,S01007791
2727,S01008235
2728,E01002420
2729,S01012555
2730,E01026133
2731,E01031666
2732,W01000645
2733,E01000802
2734,E01029691
2735,E01032814
2736,E01001360
2737,E01011794
2738,E01031468
2739,E01021881
2740,S01012046
2741,E01022666
2742,E01023951
2743,E01016906
2744,E01032833
2745,95DD01W1
2746,E01009882
2747,S01011536
2748,E01033316
2749,E01025854
2750,E01028316
2751,E01008438
2752,E01033594
2753,S01010530
2754,E01003067
2755,E01014135
2756,E01021091
2757,E01003909
2758,E01023912
2759,E01033079
2760,S01010997
2761,E01013107
2762,E01030660
2763,E01006641
2764,W01000222
2765,E01027891
2766,E01001809
2767,E01009007
2768,E01022004
2769,S01007414
2770,E01029904
2771,S01010707
2772,E01017644
2773,E01002808
2774,E01022885
2775,E01028058
2776,E01009391
2777,E01009051
2778,E01015277
2779,E01004817
2780,S01010966
2781,E01006382
2782,E01016619
2783,E01022519
2784,E01022471
2785,E01023280
2786,E01019663
2787,S01008700
2788,E01026466
2789,E01005630
2790,E01016716
2791,E01017502
2792,E01008053
2793,E01011242
2794,E01004877
2795,W01000984
2796,E01021442
2797,E01029000
2798,S01008861
2799,S01011538
2800,E01025515
2801,E01025840
2802,W01000134
2803,E01028214
2804,E01018210
2805,S01012370
2806,E01009207
2807,E01021695
2808,E01018676
2809,E01001022
2810,S01008716
2811,E01001543
2812,S01010440
2813,S01012759
2814,E01006437
2815,E01011713
2816,E01027279
2817,S01010825
2818,S01007299
2819,S01011931
2820,E01022657
2821,E01023534
2822,E01009519
2823,E01007589
2824,S01013449
2825,E01017798
2826,E01010978
2827,E01011534
2828,E01017048
2829,E01021955
2830,E01012111
2831,W01000982
2832,E01018468
2833,E01021806
2834,E01010772
2835,E01005270
2836,E01022947
2837,W01000627
2838,W01000843
2839,E01023258
2840,E01023556
2841,E01009061
2842,E01014690
2843,E01013548
2844,E01021556
2845,E01020628
2846,E01029338
2847,E01028293
2848,E01026701
2849,95GG28S3
2850,E01004889
2851,E01009612
2852,E01022249
2853,S01010653
2854,E01001979
2855,E01027197
2856,E01018789
2857,E01002384
2858,E01005762
2859,E01012423
2860,E01033336
2861,95WW14W1
2862,E01020533
2863,E01018038
2864,E01024284
2865,S01012876
2866,E01002219
2867,E01025142
2868,E01028465
2869,E01032092
2870,E01010851
2871,E01003775
2872,S01013151
2873,E01015803
2874,E01013908
2875,E01028102
2876,S01010910
2877,S01012154
2878,E01016304
2879,E01009270
2880,E01029830
2881,E01000695
2882,W01000309
2883,E01013002
2884,S01008889
2885,S01010425
2886,E01025912
2887,E01000296
2888,E01027124
2889,E01000886
2890,E01016410
2891,E01006365
2892,E01012922
2893,E01033650
2894,E01031618
2895,95GG02S1
2896,E01032885
2897,E01015279
2898,E01020673
2899,E01003523
2900,S01013178
2901,E01007049
2902,W01000181
2903,E01008516
2904,E01021212
2905,E01000778
2906,E01020933
2907,95GG14S1
2908,E01000989
2909,E01004241
2910,S01013031
2911,S01012789
2912,E01008342
2913,E01026838
2914,E01026251
2915,E01029748
2916,E01029508
2917,E01023714
2918,E01009042
2919,E01031424
2920,E01029020
2921,E01031359
2922,S01011766
2923,S01011221
2924,W01000006
2925,E01024330
2926,E01009854
2927,S01008240
2928,S01012245
2929,S01009993
2930,E01005656
2931,E01000970
2932,E01025560
2933,W01000562
2934,E01001192
2935,E01014695
2936,95HH09W1
2937,E01022071
2938,E01031237
2939,E01020557
2940,E01009872
2941,E01009719
2942,S01010199
2943,S01010154
2944,E01012756
2945,S01008020
2946,E01025995
2947,E01026480
2948,S01012113
2949,S01007347
2950,E01032836
2951,E01003378
2952,E01028902
2953,E01031020
2954,S01011449
2955,S01011422
2956,W01000751
2957,E01001641
2958,E01023518
2959,E01032729
2960,E01022716
2961,E01011016
2962,E01001193
2963,E01007565
2964,E01007566
2965,E01032435
2966,E01003554
2967,S01008974
2968,S01011020
2969,E01010892
2970,S01011809
2971,E01008635
2972,E01025008
2973,E01017149
2974,E01023888
2975,E01009999
2976,E01033723
2977,E01013595
2978,E01020622
2979,E01001475
2980,S01010360
2981,S01008369
2982,E01030876
2983,E01010989
2984,E01004515
2985,S01006833
2986,S01006829
2987,E01009490
2988,E01021863
2989,E01032446
2990,E01030887
2991,E01030636
2992,E01006893
2993,E01025109
2994,E01001432
2995,E01024034
2996,E01032302
2997,E01010096
2998,E01030108
2999,E01030569
3000,E01025751
3001,S01011515
3002,E01023755
3003,E01014318
3004,E01002601
3005,E01024472
3006,E01021439
3007,S01012891
3008,E01027706
3009,W01000082
3010,W01000126
3011,E01000910
3012,E01018119
3013,E01011245
3014,E01015408
3015,95XX24S1
3016,E01018368
3017,E01018705
3018,E01024414
3019,S01008313
3020,E01016815
3021,E01008177
3022,E01023022
3023,E01021959
3024,E01023454
3025,E01018398
3026,E01024202
3027,E01031008
3028,E01025576
3029,E01007016
3030,E01026270
3031,E01004164
3032,E01020759
3033,W01000517
3034,E01010615
3035,E01020873
3036,E01004446
3037,E01020093
3038,S01010135
3039,S01012953
3040,E01022318
3041,S01012733
3042,E01016348
3043,E01002592
3044,E01010134
3045,S01007262
3046,S01008732
3047,E01011224
3048,E01024615
3049,E01028310
3050,S01007340
3051,E01017362
3052,W01001900
3053,E01006829
3054,E01023670
3055,S01008180
3056,S01010213
3057,E01012812
3058,W01000394
3059,E01030260
3060,E01031678
3061,E01022688
3062,E01029732
3063,E01014141
3064,E01002605
3065,E01002548
3066,E01013055
3067,E01000481
3068,E01029896
3069,E01030442
3070,E01005712
3071,E01017102
3072,E01030817
3073,E01019562
3074,E01004131
3075,E01015552
3076,E01032005
3077,E01023808
3078,E01026116
